annotation_id,annotator,comment,created_at,id,lead_time,rating,taxonomy,updated_at,Вопрос решен,Качество выполненной работы,Компетентность работника в общение,Не удовлетворен,Скорость выполненной работы,Скорость ответа работника после запроса
,,,,,,,,,,,,,,
1488.0,1.0,спасибо,2025-05-10 17:48:26.519,4210130.0,1.961,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:48:26.519,,,,,,
,,,,,,,,,,,,,,
1489.0,1.0,спасибо всё поняла.,2025-05-10 17:48:29.610,4210106.0,2.344,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:48:29.610,,,,,,
,,,,,,,,,,,,,,
2008.0,1.0,ок👍,2025-05-10 18:58:31.731,4210071.0,2.795,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:58:31.731,,,,,,
,,,,,,,,,,,,,,
2009.0,1.0,"не понимаю вас. не оплачивать коммунальные? при чем тут собственник? я мама, лплачиваю счета сына и свои. как возможно в этот личный кабинет подключить квартиру 97 садовая 85? это необходимо для оплаты счетов только.  фамилии разные у нас. каким образом получать счета?",2025-05-10 18:58:43.428,4210062.0,11.027,5.0,"[{""taxonomy"":[[""Не удовлетворен""],[""Не понравилось качество""],[""Не понравился результат""]]}]",2025-05-10 18:58:43.428,,,,,,
,,,,,,,,,,,,,,
2010.0,1.0,умница !!!,2025-05-10 18:58:45.887,4209893.0,1.767,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:58:45.887,,,,,,
,,,,,,,,,,,,,,
1898.0,1.0,спасибо большое ребятам сделали все хорошо посмотрим как будет в дальнейшем вести себя труба а так все отлично,2025-05-10 18:44:08.765,4209886.0,8.109,5.0,"[{""taxonomy"":[[""Качество выполненной работы""],[""Качество работы сотрудника""],[""Вопрос решен""]]}]",2025-05-10 18:44:08.765,,,,,,
,,,,,,,,,,,,,,
1891.0,1.0,быстро и качественно спасибо большое,2025-05-10 18:43:08.807,4209869.0,2.601,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 18:43:08.807,,,,,,
,,,,,,,,,,,,,,
1757.0,1.0,"очень хороший сотрудник. помогла установить приложение ключ, объяснили как работает приложение, сделали три ключа. доброжелательное отношение, всё оперативно.",2025-05-10 18:11:03.925,4209867.0,25.02,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество работы сотрудника""],[""Компетентность работника в общение""],[""Вопрос решен""]]}]",2025-05-10 18:11:03.925,,,,,,
,,,,,,,,,,,,,,
2011.0,1.0,"здравствуйте, забыли о править водоснобжение",2025-05-10 18:58:49.235,4209841.0,2.4,5.0,"[{""taxonomy"":[[""Не удовлетворен""]]}]",2025-05-10 18:58:49.235,,,,,,
,,,,,,,,,,,,,,
2012.0,1.0,спасибо большое.  очень оперативно решили вопрос.,2025-05-10 18:58:53.482,4209833.0,6.616,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Скорость ответа работника после запроса""]]}]",2025-05-10 18:58:58.122,,,,,,
,,,,,,,,,,,,,,
2013.0,1.0,вода течет горячая! спасибо!,2025-05-10 18:59:00.839,4209775.0,1.973,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:59:00.839,,,,,,
,,,,,,,,,,,,,,
2014.0,1.0,благодарю вас!!!! спасибо,2025-05-10 18:59:03.606,4209725.0,1.914,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:59:03.606,,,,,,
,,,,,,,,,,,,,,
2034.0,1.0,"спасибо , все работает. жаль, что медленно отрабатываются платные заявки 😔",2025-05-10 19:02:49.493,4209715.0,5.054,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-10 19:02:49.493,,,,,,
,,,,,,,,,,,,,,
2035.0,1.0,отлично,2025-05-10 19:02:52.046,4209711.0,1.79,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:02:52.046,,,,,,
,,,,,,,,,,,,,,
2036.0,1.0,отлично,2025-05-10 19:02:55.009,4209694.0,1.959,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:02:55.009,,,,,,
,,,,,,,,,,,,,,
2037.0,1.0,отлично.,2025-05-10 19:02:58.272,4209657.0,2.489,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:02:58.272,,,,,,
,,,,,,,,,,,,,,
1490.0,1.0,спасибо,2025-05-10 17:48:32.674,4209644.0,1.856,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:48:32.674,,,,,,
,,,,,,,,,,,,,,
2038.0,1.0,"мне нужна информация именно на эту сумму,то что задолженность нет знаю",2025-05-10 19:03:03.549,4209601.0,2.999,5.0,"[{""taxonomy"":[[""Не удовлетворен""]]}]",2025-05-10 19:03:03.549,,,,,,
,,,,,,,,,,,,,,
1491.0,1.0,спасибо за оперативность😀,2025-05-10 17:48:36.447,4209532.0,2.484,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:48:36.447,,,,,,
,,,,,,,,,,,,,,
2039.0,1.0,"устранили, но некачественно. сказано было, что сама розетка мешается панелями, но ни о какой замене речи и не шло",2025-05-10 19:03:10.937,4209446.0,6.635,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-10 19:03:10.937,,,,,,
,,,,,,,,,,,,,,
2040.0,1.0,добрый день! спасибо! надеюсь конусы не так легко будет сдвинуть как сферы,2025-05-10 19:03:15.732,4209346.0,4.004,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:03:15.732,,,,,,
,,,,,,,,,,,,,,
2041.0,1.0,"только через заявки решается вопрос, батареи стали горячие.",2025-05-10 19:03:21.296,4209170.0,4.775,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-10 19:03:21.296,,,,,,
,,,,,,,,,,,,,,
2042.0,1.0,большое спасибо! оперативно решили проблему,2025-05-10 19:03:25.130,4209040.0,3.199,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Скорость выполненной работы""]]}]",2025-05-10 19:03:25.130,,,,,,
,,,,,,,,,,,,,,
2072.0,1.0,"шикарный сантехник. спасибо! через 10 мин после заявки пришел,сразу понял причину ,устранил свою зону ответственности-объяснил ,что мне надо сделать самой.",2025-05-10 19:07:01.332,4209036.0,18.459,5.0,"[{""taxonomy"":[[""Скорость ответа работника после запроса""],[""Качество выполненной работы""],[""Компетентность работника в общение""],[""Вопрос решен""]]}]",2025-05-10 19:07:01.332,,,,,,
,,,,,,,,,,,,,,
1492.0,1.0,спасибо,2025-05-10 17:48:39.237,4209001.0,1.957,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:48:39.237,,,,,,
,,,,,,,,,,,,,,
1931.0,1.0,"сантехники отреагировали быстро, на данный момент все устранили",2025-05-10 18:49:19.271,4208969.0,12.63,5.0,"[{""taxonomy"":[[""Скорость ответа работника после запроса""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 18:49:19.271,,,,,,
,,,,,,,,,,,,,,
2071.0,1.0,!!!,2025-05-10 19:06:42.022,4208769.0,3.301,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:06:42.022,,,,,,
,,,,,,,,,,,,,,
1792.0,1.0,"молодцы, быстро",2025-05-10 18:14:25.490,4208759.0,4.628,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество работы сотрудника""],[""Вопрос решен""]]}]",2025-05-10 18:14:25.490,,,,,,
,,,,,,,,,,,,,,
2043.0,1.0,"выражаю огромную благодарность за оперативность, понимание и возможность решить этот вопрос дистанционным путём!",2025-05-10 19:03:41.327,4208733.0,11.898,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""],[""Компетентность работника в общение""]]}]",2025-05-10 19:03:47.397,,,,,,
,,,,,,,,,,,,,,
2073.0,1.0,"тамбурную дверь не правильно отрегулировали, дверь хлопает при закрывании.",2025-05-10 19:07:07.304,4208729.0,4.862,5.0,"[{""taxonomy"":[[""Не удовлетворен""],[""Не понравилось качество""],[""Не понравился результат""]]}]",2025-05-10 19:07:07.304,,,,,,
,,,,,,,,,,,,,,
1493.0,1.0,спасибо,2025-05-10 17:48:42.202,4208720.0,2.389,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:48:42.202,,,,,,
,,,,,,,,,,,,,,
2074.0,1.0,"какой гарантийный период у водопроводной системы, которая зашита внутри стен?",2025-05-10 19:07:15.587,4208679.0,7.52,5.0,"[{""taxonomy"":[[""Не удовлетворен""]]}]",2025-05-10 19:07:15.587,,,,,,
,,,,,,,,,,,,,,
1494.0,1.0,спасибо за оперативность!),2025-05-10 17:48:44.575,4208649.0,1.8,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:48:44.575,,,,,,
,,,,,,,,,,,,,,
2075.0,1.0,протечка была. на фото видел места мокрые. в момент прихода сантехника уже не капало. найти место течи вроде говорят удалось найти на тех этаже.,2025-05-10 19:07:36.462,4208580.0,20.14,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:07:36.462,,,,,,
,,,,,,,,,,,,,,
1495.0,1.0,быстро и результативно. спасибо,2025-05-10 17:48:48.639,4208540.0,2.898,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:48:48.639,,,,,,
,,,,,,,,,,,,,,
1793.0,1.0,по существу. оперативно. молодцы,2025-05-10 18:14:31.286,4208432.0,4.933,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество работы сотрудника""],[""Вопрос решен""]]}]",2025-05-10 18:14:31.286,,,,,,
,,,,,,,,,,,,,,
1496.0,1.0,большое спасибо! какие вы молодцы!,2025-05-10 17:48:51.770,4208370.0,2.515,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 17:48:51.770,,,,,,
,,,,,,,,,,,,,,
1497.0,1.0,огромное спасибо за помощь 🙏,2025-05-10 17:48:54.007,4208330.0,1.601,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:48:54.007,,,,,,
,,,,,,,,,,,,,,
1498.0,1.0,"больше спасибо! всё сделали быстро , оперативно.",2025-05-10 17:49:01.180,4208316.0,6.676,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]",2025-05-10 17:49:01.180,,,,,,
,,,,,,,,,,,,,,
2076.0,1.0,"батареи были холодные,в течение часа решили вопрос",2025-05-10 19:07:40.633,4208301.0,3.417,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:07:40.633,,,,,,
,,,,,,,,,,,,,,
2077.0,1.0,у меня вопрос был кто зарегистрирован в квартире? почему в квитанции на оплату жкх стоит кол-во зарегистрированных 1? если я там больше не прописана с 2020г,2025-05-10 19:07:46.179,4208267.0,4.797,5.0,"[{""taxonomy"":[[""Не удовлетворен""]]}]",2025-05-10 19:07:46.179,,,,,,
,,,,,,,,,,,,,,
1499.0,1.0,спасибо менеджеру алине за помощь в решении заявки,2025-05-10 17:49:06.415,4208199.0,3.926,5.0,"[{""taxonomy"":[[""Качество работы сотрудника""],[""Вопрос решен""]]}]",2025-05-10 17:49:06.415,,,,,,
,,,,,,,,,,,,,,
1500.0,1.0,спасибо!,2025-05-10 17:49:10.710,4208127.0,2.873,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:49:10.710,,,,,,
,,,,,,,,,,,,,,
1501.0,1.0,спасибо!,2025-05-10 17:50:05.194,4208090.0,2.516,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:50:05.195,,,,,,
,,,,,,,,,,,,,,
1502.0,1.0,спасибо. оперативно,2025-05-10 17:50:08.690,4208089.0,2.462,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:50:08.690,,,,,,
,,,,,,,,,,,,,,
1503.0,1.0,спасибо,2025-05-10 17:50:12.327,4208077.0,2.649,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:50:12.327,,,,,,
,,,,,,,,,,,,,,
1504.0,1.0,"спасибо, все выполнено быстро",2025-05-10 17:50:22.089,4208073.0,3.019,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:50:22.089,,,,,,
,,,,,,,,,,,,,,
1505.0,1.0,спасибо,2025-05-10 17:50:24.748,4208056.0,1.825,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:50:24.748,,,,,,
,,,,,,,,,,,,,,
2078.0,1.0,все ок,2025-05-10 19:07:49.090,4208001.0,2.207,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:07:49.090,,,,,,
,,,,,,,,,,,,,,
1506.0,1.0,"отлично,спасибо!!!",2025-05-10 17:50:27.261,4207921.0,1.602,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:50:27.261,,,,,,
,,,,,,,,,,,,,,
1794.0,1.0,"отлично, молодцы!",2025-05-10 18:14:36.121,4207851.0,4.016,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 18:14:36.121,,,,,,
,,,,,,,,,,,,,,
2096.0,1.0,"мария доброе утро!  абсолютно ничего на этаже не отмыто, химией не работали это видно на фото, так же отсутствует запах. прошлый раз когда администратор действительно отмывала был запах химии и плитка была хоть и в небольших белых пятнах но без разводов. сейчас же такое ощущение что снова помыли полы грязной тряпкой и водой! прошу всетаки разобраться в сложившейся ситуации.",2025-05-10 19:11:15.963,4207819.0,8.69,5.0,"[{""taxonomy"":[[""Не удовлетворен""],[""Не понравилось качество""],[""Не понравился результат""]]}]",2025-05-10 19:11:15.963,,,,,,
,,,,,,,,,,,,,,
1899.0,1.0,все прошло хорошо. вежливый молодой человек всё сделал и все объяснил. спасибо.,2025-05-10 18:44:17.117,4207809.0,7.678,5.0,"[{""taxonomy"":[[""Качество выполненной работы""],[""Качество работы сотрудника""],[""Компетентность работника в общение""],[""Вопрос решен""]]}]",2025-05-10 18:44:17.117,,,,,,
,,,,,,,,,,,,,,
2044.0,1.0,оперативно устранили дефект!,2025-05-10 19:03:51.047,4207774.0,2.942,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 19:03:51.047,,,,,,
,,,,,,,,,,,,,,
1507.0,1.0,спасибо за оперативность,2025-05-10 17:50:30.215,4207600.0,1.953,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:50:30.215,,,,,,
,,,,,,,,,,,,,,
2079.0,1.0,супер!,2025-05-10 19:07:56.004,4207468.0,3.825,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:07:56.004,,,,,,
,,,,,,,,,,,,,,
2080.0,1.0,"проблема не решена.! укажите эл. почту, я вам скину чек об оплате за декабрь.",2025-05-10 19:08:00.140,4207439.0,3.293,5.0,"[{""taxonomy"":[[""Не удовлетворен""]]}]",2025-05-10 19:08:00.140,,,,,,
,,,,,,,,,,,,,,
2081.0,1.0,нет ответа,2025-05-10 19:08:04.691,4207370.0,2.316,5.0,"[{""taxonomy"":[[""Не удовлетворен""]]}]",2025-05-10 19:08:04.691,,,,,,
,,,,,,,,,,,,,,
1508.0,1.0,"спасибо, очень оперативно",2025-05-10 17:50:34.048,4207285.0,2.464,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:50:34.048,,,,,,
,,,,,,,,,,,,,,
1509.0,1.0,спасибо,2025-05-10 17:50:36.552,4207231.0,1.726,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:50:36.552,,,,,,
,,,,,,,,,,,,,,
2097.0,1.0,"подскажите пожалуйста куда скинуть акт о выполнении поверки,чтоб в приложении отображалась информация,что поверка проведена?",2025-05-10 19:11:21.817,4207229.0,2.965,5.0,"[{""taxonomy"":[[""Не удовлетворен""]]}]",2025-05-10 19:11:21.817,,,,,,
,,,,,,,,,,,,,,
1510.0,1.0,"спасибо) интересно, а что с лифтами после этого?",2025-05-10 17:50:45.435,4207205.0,5.558,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравился результат""]]}]",2025-05-10 17:50:45.436,,,,,,
,,,,,,,,,,,,,,
2098.0,1.0,отличный представитель. все рассказал и подсказал👍🏼,2025-05-10 19:11:39.006,4207142.0,16.276,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Компетентность работника в общение""],[""Качество работы сотрудника""]]}]",2025-05-10 19:11:39.006,,,,,,
,,,,,,,,,,,,,,
1932.0,1.0,быстро,2025-05-10 18:49:22.284,4207126.0,2.067,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 18:49:22.284,,,,,,
,,,,,,,,,,,,,,
1933.0,1.0,"включили лифт быстро, но как надоело это наблюдать почти каждый день!",2025-05-10 18:49:30.182,4207006.0,7.06,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-10 18:49:30.182,,,,,,
,,,,,,,,,,,,,,
1511.0,1.0,"все отлично, спасибо большое 👍",2025-05-10 17:51:07.853,4206882.0,21.653,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:51:07.853,,,,,,
,,,,,,,,,,,,,,
1512.0,1.0,"спасибо, все забрал!",2025-05-10 17:51:10.638,4206862.0,2.016,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:51:10.638,,,,,,
,,,,,,,,,,,,,,
2082.0,1.0,"лифт работает,я довольна",2025-05-10 19:08:12.775,4206420.0,2.615,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:08:12.775,,,,,,
,,,,,,,,,,,,,,
1934.0,1.0,"быстро перезвонили, вопрос решили",2025-05-10 18:49:41.011,4206375.0,5.769,5.0,"[{""taxonomy"":[[""Скорость ответа работника после запроса""],[""Компетентность работника в общение""],[""Вопрос решен""]]}]",2025-05-10 18:49:41.011,,,,,,
,,,,,,,,,,,,,,
2099.0,1.0,"по поводу уборки этажей, я знаю что убирают в среду, но проблема уборки 1 этажа. спасибо за  вашу работу",2025-05-10 19:11:59.295,4206278.0,19.47,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-10 19:11:59.295,,,,,,
,,,,,,,,,,,,,,
1513.0,1.0,"спасибо, все починили!",2025-05-10 17:51:34.813,4206272.0,2.289,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:51:34.813,,,,,,
,,,,,,,,,,,,,,
2045.0,1.0,"спасибо, все сделали, очень благодарны за оперативность!",2025-05-10 19:03:59.936,4206264.0,8.196,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 19:03:59.936,,,,,,
,,,,,,,,,,,,,,
1514.0,1.0,спасибо!,2025-05-10 17:51:37.888,4206252.0,1.944,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:51:37.888,,,,,,
,,,,,,,,,,,,,,
1935.0,1.0,великолепно! электрик пришел быстро. все сделал.,2025-05-10 18:49:45.567,4206233.0,10.966,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Качество выполненной работы""]]}]",2025-05-10 18:49:52.907,,,,,,
,,,,,,,,,,,,,,
1515.0,1.0,спасибо,2025-05-10 17:51:40.226,4206104.0,1.68,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:51:40.226,,,,,,
,,,,,,,,,,,,,,
2100.0,1.0,"4,5 из 5.. сама ходила перекрывала воду у соседей.. иначе бы уже накапало прилично мне.. и пыталась до них достучаться.. но в итоге открыли только сантехнику после звонка от ук",2025-05-10 19:12:08.751,4205971.0,8.645,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-10 19:12:08.751,,,,,,
,,,,,,,,,,,,,,
1516.0,1.0,"спасибо за оперативность, ключи получила.",2025-05-10 17:51:43.834,4205925.0,2.962,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:51:43.834,,,,,,
,,,,,,,,,,,,,,
1517.0,1.0,спасибо за организованность,2025-05-10 17:51:46.604,4205893.0,2.049,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:51:46.604,,,,,,
,,,,,,,,,,,,,,
2083.0,1.0,отлично!,2025-05-10 19:08:15.132,4205888.0,4.522,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:08:15.132,,,,,,
,,,,,,,,,,,,,,
2046.0,1.0,очень оперативно!,2025-05-10 19:04:02.661,4205844.0,2.032,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 19:04:02.661,,,,,,
,,,,,,,,,,,,,,
1795.0,1.0,"молодцы, оперативно всë починили.",2025-05-10 18:14:44.110,4205767.0,7.246,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 18:14:44.110,,,,,,
,,,,,,,,,,,,,,
1518.0,1.0,спасибо за организованность,2025-05-10 17:51:49.038,4205755.0,1.586,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:51:49.038,,,,,,
,,,,,,,,,,,,,,
1519.0,1.0,"очень быстро и оперативно , спасибо",2025-05-10 17:51:52.878,4205747.0,3.306,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]",2025-05-10 17:51:52.878,,,,,,
,,,,,,,,,,,,,,
1936.0,1.0,"всё быстро, качественно, вежливо",2025-05-10 18:49:57.411,4205686.0,3.921,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""],[""Компетентность работника в общение""]]}]",2025-05-10 18:49:57.411,,,,,,
,,,,,,,,,,,,,,
1520.0,1.0,мастер пришел очень оперативно. спасибо!,2025-05-10 17:52:19.140,4205657.0,25.699,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]",2025-05-10 17:52:19.140,,,,,,
,,,,,,,,,,,,,,
2101.0,1.0,"в приложении по-прежнему другой человек,  тоже сергей александров, но не тот",2025-05-10 19:12:13.384,4205652.0,3.885,5.0,"[{""taxonomy"":[[""Не удовлетворен""]]}]",2025-05-10 19:12:13.384,,,,,,
,,,,,,,,,,,,,,
1521.0,1.0,"спасибо большое юрию! оперативно позвонил, проконсультировал, решили проблему 👍🏽 спасибо",2025-05-10 17:53:02.710,4205610.0,42.834,5.0,"[{""taxonomy"":[[""Качество работы сотрудника""],[""Вопрос решен""],[""Компетентность работника в общение""]]}]",2025-05-10 17:53:02.710,,,,,,
,,,,,,,,,,,,,,
1937.0,1.0,"отлично, быстро, надёжно!",2025-05-10 18:50:00.982,4205558.0,2.927,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 18:50:00.982,,,,,,
,,,,,,,,,,,,,,
1522.0,1.0,спасибо!,2025-05-10 17:53:06.384,4205533.0,2.36,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:53:06.384,,,,,,
,,,,,,,,,,,,,,
1938.0,1.0,быстрое реагирование,2025-05-10 18:50:04.396,4205497.0,2.735,5.0,"[{""taxonomy"":[[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]",2025-05-10 18:50:04.396,,,,,,
,,,,,,,,,,,,,,
2047.0,1.0,оперативно!,2025-05-10 19:04:05.128,4205481.0,1.817,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 19:04:05.128,,,,,,
,,,,,,,,,,,,,,
2084.0,1.0,слишком часто ломаются лифты,2025-05-10 19:08:18.485,4205457.0,2.086,5.0,"[{""taxonomy"":[[""Не удовлетворен""],[""Не понравилось качество""]]}]",2025-05-10 19:08:18.485,,,,,,
,,,,,,,,,,,,,,
2048.0,1.0,очень оперативно,2025-05-10 19:04:07.606,4205452.0,1.774,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 19:04:07.606,,,,,,
,,,,,,,,,,,,,,
2085.0,1.0,благодарю,2025-05-10 19:08:20.693,4205409.0,1.485,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:08:20.693,,,,,,
,,,,,,,,,,,,,,
2049.0,1.0,"оперативно. ещё бы настроили его, чтоб не хлопала дверь.",2025-05-10 19:04:12.543,4205393.0,4.024,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-10 19:04:12.543,,,,,,
,,,,,,,,,,,,,,
2086.0,1.0,проблема не устранена!!!!,2025-05-10 19:08:25.888,4205356.0,4.164,5.0,"[{""taxonomy"":[[""Не удовлетворен""]]}]",2025-05-10 19:08:25.888,,,,,,
,,,,,,,,,,,,,,
2087.0,1.0,нет даты заключения договора,2025-05-10 19:08:28.503,4205339.0,1.902,5.0,"[{""taxonomy"":[[""Не удовлетворен""],[""Не понравилось качество""]]}]",2025-05-10 19:08:28.503,,,,,,
,,,,,,,,,,,,,,
1523.0,1.0,"спасибо, теперь снова чисто",2025-05-10 17:53:08.909,4205335.0,1.785,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:53:08.909,,,,,,
,,,,,,,,,,,,,,
1524.0,1.0,спасибо большое,2025-05-10 17:53:11.556,4205334.0,1.922,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:53:11.556,,,,,,
,,,,,,,,,,,,,,
1525.0,1.0,огромное спасибо!!!,2025-05-10 17:53:13.954,4205232.0,1.663,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:53:13.954,,,,,,
,,,,,,,,,,,,,,
2088.0,1.0,долго,2025-05-10 19:08:35.067,4205196.0,5.567,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""],[""Не удовлетворен""]]}]",2025-05-10 19:08:35.067,,,,,,
,,,,,,,,,,,,,,
2089.0,1.0,"мне замена счётчика не нужно , пломбировкп счётчика первичка нужна",2025-05-10 19:08:41.465,4204883.0,5.477,5.0,"[{""taxonomy"":[[""Не удовлетворен""]]}]",2025-05-10 19:08:41.465,,,,,,
,,,,,,,,,,,,,,
2050.0,1.0,благодарю за оперативность по устранению протечки,2025-05-10 19:04:37.361,4204812.0,23.056,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 19:04:37.361,,,,,,
,,,,,,,,,,,,,,
2090.0,1.0,супер,2025-05-10 19:08:43.879,4204797.0,1.716,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 19:08:43.879,,,,,,
,,,,,,,,,,,,,,
